card_id,source,card_status,grade,raw_price,raw_currency,price,traded
CRD_9C50C950B3E54E4C91E3,SCRYDEX_JP,RAW,,3.5400,USD,5439,2026-06-29
CRD_9C5270DA79DC45DF87E7,SCRYDEX_EN,RAW,,2.8000,USD,4282,2026-06-05
CRD_9C5270DA79DC45DF87E7,SCRYDEX_JP,GRADED,10,,,53085,2026-06-29
CRD_9C5270DA79DC45DF87E7,SCRYDEX_JP,GRADED,9,,,28118,2026-06-29
CRD_9C5270DA79DC45DF87E7,SCRYDEX_JP,RAW,,3.1300,USD,4809,2026-06-29
CRD_9C6A1F46424F4EBB84A6,SCRYDEX_EN,RAW,,17.6400,USD,27104,2026-06-29
CRD_9C6A1F46424F4EBB84A6,SCRYDEX_JP,GRADED,10,,,74827,2026-06-29
CRD_9C6A1F46424F4EBB84A6,SCRYDEX_JP,GRADED,9,,,24753,2026-06-29
CRD_9C6A1F46424F4EBB84A6,SCRYDEX_JP,RAW,,7.7900,USD,11969,2026-06-29
CRD_9C6FB71861F94FB98F11,SCRYDEX_EN,RAW,,315.8200,USD,483006,2026-06-05
CRD_9C6FB71861F94FB98F11,SCRYDEX_JP,GRADED,10,,,1405557,2026-06-29
CRD_9C6FB71861F94FB98F11,SCRYDEX_JP,GRADED,9,,,299368,2026-06-29
CRD_9C6FB71861F94FB98F11,SCRYDEX_JP,RAW,,50.0000,USD,76824,2026-06-29
CRD_9C70464E838941DB8DF0,SCRYDEX_EN,RAW,,7.8600,USD,12021,2026-06-05
CRD_9C70464E838941DB8DF0,SCRYDEX_JP,GRADED,10,,,29193,2026-06-29
CRD_9C70464E838941DB8DF0,SCRYDEX_JP,RAW,,15.0000,USD,23047,2026-06-29
CRD_9C72C2A7A6AE408EADCE,SCRYDEX_EN,RAW,,1.8000,USD,2753,2026-06-05
CRD_9C72C2A7A6AE408EADCE,SCRYDEX_JP,GRADED,10,,,59323,2026-06-29
CRD_9C72C2A7A6AE408EADCE,SCRYDEX_JP,GRADED,9,,,21541,2026-06-29
CRD_9C72C2A7A6AE408EADCE,SCRYDEX_JP,RAW,,0.3800,USD,584,2026-06-29
CRD_9C787F52EE3041818DE6,SCRYDEX_EN,RAW,,7.2100,USD,11078,2026-06-28
CRD_9CCFB4AA766D475E8C62,SCRYDEX_EN,RAW,,2.2200,USD,3395,2026-06-05
CRD_9CD0F357237A492C8A2D,SCRYDEX_EN,RAW,,2.6100,USD,3992,2026-06-05
CRD_9CD4BE7C890148EC8776,SCRYDEX_EN,RAW,,0.9800,USD,1506,2026-06-29
CRD_9CD4BE7C890148EC8776,SCRYDEX_JP,GRADED,10,,,39764,2026-06-29
CRD_9CD4BE7C890148EC8776,SCRYDEX_JP,RAW,,0.3800,USD,584,2026-06-29
CRD_9CD8CCBE97D740E59C9B,SCRYDEX_EN,RAW,,42.2400,USD,64901,2026-06-29
CRD_9CD8CCBE97D740E59C9B,SCRYDEX_JP,GRADED,10,,,177202,2026-06-29
CRD_9CD8CCBE97D740E59C9B,SCRYDEX_JP,GRADED,9,,,53377,2026-06-29
CRD_9CD8CCBE97D740E59C9B,SCRYDEX_JP,RAW,,31.1300,USD,47831,2026-06-29
CRD_9CD978A793F04EEBB0F9,SCRYDEX_EN,RAW,,11.7000,USD,17894,2026-06-05
CRD_9CD978A793F04EEBB0F9,SCRYDEX_JP,GRADED,10,,,85213,2026-06-29
CRD_9CD978A793F04EEBB0F9,SCRYDEX_JP,GRADED,9,,,18438,2026-06-29
CRD_9CD978A793F04EEBB0F9,SCRYDEX_JP,RAW,,10.6700,USD,16394,2026-06-29
CRD_9CED595A24FE40AEBE4A,SCRYDEX_EN,RAW,,0.7700,USD,1162,2026-06-17
CRD_9CED595A24FE40AEBE4A,SCRYDEX_JP,GRADED,10,,,41577,2026-06-29
CRD_9CED595A24FE40AEBE4A,SCRYDEX_JP,RAW,,0.2800,USD,430,2026-06-29
CRD_9CFBBAADBD4644919823,SCRYDEX_EN,RAW,,4.0500,USD,6194,2026-06-05
CRD_9CFBBAADBD4644919823,SCRYDEX_JP,GRADED,10,,,54437,2026-06-29
CRD_9CFBBAADBD4644919823,SCRYDEX_JP,RAW,,0.8100,USD,1245,2026-06-29
CRD_9D03992C0F05472AB893,SCRYDEX_EN,RAW,,50.2800,USD,77254,2026-06-29
CRD_9D03992C0F05472AB893,SCRYDEX_JP,GRADED,10,,,141003,2026-06-29
CRD_9D03992C0F05472AB893,SCRYDEX_JP,GRADED,9,,,57188,2026-06-29
CRD_9D03992C0F05472AB893,SCRYDEX_JP,RAW,,41.7500,USD,64148,2026-06-29
CRD_9D2832A4A3F849E4BB06,SCRYDEX_EN,RAW,,2.4900,USD,3808,2026-06-05
CRD_9D2832A4A3F849E4BB06,SCRYDEX_JP,GRADED,10,,,54929,2026-06-29
CRD_9D2832A4A3F849E4BB06,SCRYDEX_JP,RAW,,1.8500,USD,2842,2026-06-29
CRD_9D5269AF1A2A42B4A293,SCRYDEX_EN,RAW,,6.4600,USD,9880,2026-06-05
CRD_9D5269AF1A2A42B4A293,SCRYDEX_JP,RAW,,2.6700,USD,4102,2026-06-29
CRD_9D58E4813F2E44F48F9B,SCRYDEX_EN,RAW,,2.3800,USD,3627,2026-06-11
CRD_9D58E4813F2E44F48F9B,SCRYDEX_JP,GRADED,10,,,61582,2026-06-29
CRD_9D58E4813F2E44F48F9B,SCRYDEX_JP,GRADED,9,,,22079,2026-06-29
CRD_9D58E4813F2E44F48F9B,SCRYDEX_JP,RAW,,2.6000,USD,3995,2026-06-29
CRD_9D5DBEB83D8747A7865D,SCRYDEX_EN,RAW,,8.9400,USD,13673,2026-06-05
CRD_9D5FE568CAD14D749F5B,SCRYDEX_EN,RAW,,306.6300,USD,471131,2026-06-29
CRD_9D5FE568CAD14D749F5B,SCRYDEX_JP,GRADED,10,,,1640208,2026-06-29
CRD_9D5FE568CAD14D749F5B,SCRYDEX_JP,GRADED,9,,,248971,2026-06-29
CRD_9D5FE568CAD14D749F5B,SCRYDEX_JP,RAW,,260.0000,USD,399485,2026-06-29
CRD_9D7643B219DF4580B85F,SCRYDEX_EN,RAW,,5.1900,USD,7937,2026-06-05
CRD_9D7E49141F244802BAB2,SCRYDEX_EN,RAW,,0.7200,USD,1101,2026-06-05
CRD_9D7E49141F244802BAB2,SCRYDEX_JP,GRADED,10,,,51226,2026-06-29
CRD_9D7E49141F244802BAB2,SCRYDEX_JP,GRADED,9,,,47431,2026-06-29
CRD_9D7E49141F244802BAB2,SCRYDEX_JP,RAW,,0.4300,USD,661,2026-06-29
CRD_9DA43870585949379283,SCRYDEX_EN,RAW,,171.6000,USD,263850,2026-06-23
CRD_9DA43870585949379283,SCRYDEX_JP,GRADED,10,,,6547571,2026-06-29
CRD_9DA43870585949379283,SCRYDEX_JP,GRADED,9,,,2034960,2026-06-29
CRD_9DA43870585949379283,SCRYDEX_JP,RAW,,800.0000,USD,1229184,2026-06-29
CRD_9DC636DE48A4462F93A8,SCRYDEX_EN,RAW,,3.7600,USD,5750,2026-06-05
CRD_9DC636DE48A4462F93A8,SCRYDEX_JP,GRADED,10,,,40932,2026-06-29
CRD_9DC636DE48A4462F93A8,SCRYDEX_JP,GRADED,9,,,23047,2026-06-29
CRD_9DC636DE48A4462F93A8,SCRYDEX_JP,RAW,,3.7600,USD,5777,2026-06-29
CRD_9DE6CF5F7FF3427298C7,SCRYDEX_EN,RAW,,3.0700,USD,4720,2026-06-23
CRD_9DE6CF5F7FF3427298C7,SCRYDEX_JP,GRADED,10,,,69418,2026-06-29
CRD_9DE6CF5F7FF3427298C7,SCRYDEX_JP,RAW,,1.7700,USD,2720,2026-06-29
CRD_9DEBB30C1A894A7198FA,SCRYDEX_EN,RAW,,0.6500,USD,994,2026-06-05
CRD_9DFAA769E1B744799783,SCRYDEX_EN,RAW,,2.9800,USD,4579,2026-06-29
CRD_9DFAA769E1B744799783,SCRYDEX_JP,GRADED,10,,,27165,2026-06-29
CRD_9DFAA769E1B744799783,SCRYDEX_JP,GRADED,9,,,16978,2026-06-29
CRD_9DFAA769E1B744799783,SCRYDEX_JP,RAW,,2.8300,USD,4348,2026-06-29
CRD_9E348E7E435B4E658CB9,SCRYDEX_EN,RAW,,40.6200,USD,62412,2026-06-29
CRD_9E348E7E435B4E658CB9,SCRYDEX_JP,GRADED,10,,,109582,2026-06-29
CRD_9E348E7E435B4E658CB9,SCRYDEX_JP,GRADED,9,,,44650,2026-06-29
CRD_9E348E7E435B4E658CB9,SCRYDEX_JP,RAW,,15.1500,USD,23278,2026-06-29
CRD_9E3FF9A0219649098877,SCRYDEX_EN,RAW,,3.4500,USD,5276,2026-06-05
CRD_9E3FF9A0219649098877,SCRYDEX_JP,GRADED,10,,,32942,2026-06-29
CRD_9E3FF9A0219649098877,SCRYDEX_JP,RAW,,1.3000,USD,1997,2026-06-29
CRD_9E40D9EE7D9844C4868B,SCRYDEX_EN,RAW,,0.9100,USD,1392,2026-06-05
CRD_9E40D9EE7D9844C4868B,SCRYDEX_JP,GRADED,10,,,95200,2026-06-29
CRD_9E40D9EE7D9844C4868B,SCRYDEX_JP,RAW,,0.4000,USD,615,2026-06-29
CRD_9E509ECA5F2F4685A780,SCRYDEX_EN,RAW,,11.1400,USD,17037,2026-06-05
CRD_9E509ECA5F2F4685A780,SCRYDEX_JP,GRADED,10,,,127482,2026-06-29
CRD_9E509ECA5F2F4685A780,SCRYDEX_JP,GRADED,9,,,36445,2026-06-29
CRD_9E509ECA5F2F4685A780,SCRYDEX_JP,RAW,,15.5500,USD,23892,2026-06-29
CRD_9E6C0EE28A034B84B8A7,SCRYDEX_EN,RAW,,1.1700,USD,1789,2026-06-05
CRD_9E959C4AF6BA480FA670,SCRYDEX_EN,RAW,,9.2600,USD,14162,2026-06-05
CRD_9E959C4AF6BA480FA670,SCRYDEX_JP,GRADED,10,,,550459,2026-06-29
CRD_9E959C4AF6BA480FA670,SCRYDEX_JP,RAW,,80750.0000,KRW,80750,2026-06-29
CRD_9EB378594AD7F975D818,SCRYDEX_JP,GRADED,10,,,57480,2026-06-29
CRD_9EB378594AD7F975D818,SCRYDEX_JP,RAW,,0.4200,USD,645,2026-06-29
CRD_9EB9A88BDE8245A99331,SCRYDEX_EN,RAW,,15.8500,USD,24241,2026-06-05
CRD_9EB9A88BDE8245A99331,SCRYDEX_JP,GRADED,10,,,214108,2026-06-29
CRD_9EB9A88BDE8245A99331,SCRYDEX_JP,GRADED,9,,,26120,2026-06-29
CRD_9EB9A88BDE8245A99331,SCRYDEX_JP,RAW,,16.6300,USD,25552,2026-06-29
CRD_9EC2FDEB07C043AC8403,SCRYDEX_EN,RAW,,2.8500,USD,4359,2026-06-05
CRD_9EC2FDEB07C043AC8403,SCRYDEX_JP,GRADED,10,,,768240,2026-06-29
CRD_9EC2FDEB07C043AC8403,SCRYDEX_JP,RAW,,2.7500,USD,4225,2026-06-29
CRD_9EC31C68BA49485F819E,SCRYDEX_EN,RAW,,11.3100,USD,17378,2026-06-29
CRD_9EC31C68BA49485F819E,SCRYDEX_JP,GRADED,10,,,63918,2026-06-29
CRD_9EC31C68BA49485F819E,SCRYDEX_JP,GRADED,9,,,16148,2026-06-29
CRD_9EC31C68BA49485F819E,SCRYDEX_JP,RAW,,3.5600,USD,5470,2026-06-29
CRD_9F16F13DF68C4204B8EF,SCRYDEX_EN,RAW,,0.6500,USD,994,2026-06-05
CRD_9F16F13DF68C4204B8EF,SCRYDEX_JP,GRADED,10,,,39918,2026-06-28
CRD_9F16F13DF68C4204B8EF,SCRYDEX_JP,GRADED,9,,,17331,2026-06-28
CRD_9F16F13DF68C4204B8EF,SCRYDEX_JP,RAW,,0.4900,USD,753,2026-06-28
CRD_9F22D144C3944837A628,SCRYDEX_EN,RAW,,5.6900,USD,8741,2026-06-18
CRD_9F22D144C3944837A628,SCRYDEX_JP,GRADED,10,,,45987,2026-06-29
CRD_9F22D144C3944837A628,SCRYDEX_JP,RAW,,1.4700,USD,2259,2026-06-29
CRD_9F31701D86B049C6865C,SCRYDEX_EN,RAW,,2.1500,USD,3288,2026-06-05
CRD_9F31701D86B049C6865C,SCRYDEX_JP,GRADED,10,,,21434,2026-06-29
CRD_9F31701D86B049C6865C,SCRYDEX_JP,RAW,,0.7800,USD,1198,2026-06-29
CRD_9F3F0D7B0CFA40C49558,SCRYDEX_EN,RAW,,7.0900,USD,10843,2026-06-05
CRD_9F3F0D7B0CFA40C49558,SCRYDEX_JP,RAW,,4.1000,USD,6300,2026-06-29
CRD_9F67BA0A6712493A867F,SCRYDEX_EN,RAW,,1.5700,USD,2401,2026-06-05
CRD_9F67BA0A6712493A867F,SCRYDEX_JP,GRADED,10,,,36153,2026-06-29
CRD_9F67BA0A6712493A867F,SCRYDEX_JP,RAW,,1.1400,USD,1752,2026-06-29
CRD_9F777E2B3AF448D78288,SCRYDEX_EN,RAW,,6.2800,USD,9604,2026-06-05
CRD_9F777E2B3AF448D78288,SCRYDEX_JP,GRADED,10,,,60000,2026-06-29
CRD_9F777E2B3AF448D78288,SCRYDEX_JP,RAW,,3.9700,USD,6100,2026-06-29
CRD_9F78C4AD792F4C16A076,SCRYDEX_EN,RAW,,1.0700,USD,1636,2026-06-05
CRD_9F78C4AD792F4C16A076,SCRYDEX_JP,GRADED,10,,,44911,2026-06-29
CRD_9F78C4AD792F4C16A076,SCRYDEX_JP,GRADED,9,,,16148,2026-06-29
CRD_9F78C4AD792F4C16A076,SCRYDEX_JP,RAW,,1.0700,USD,1644,2026-06-29
CRD_9F8E15C89ACC4214A5CF,SCRYDEX_EN,RAW,,37.8600,USD,58171,2026-06-29
CRD_9F8E15C89ACC4214A5CF,SCRYDEX_JP,GRADED,10,,,91451,2026-06-29
CRD_9F8E15C89ACC4214A5CF,SCRYDEX_JP,GRADED,9,,,30914,2026-06-29
CRD_9F8E15C89ACC4214A5CF,SCRYDEX_JP,RAW,,17.3800,USD,26704,2026-06-29
CRD_9F8FFB7BF27D8094E176,SCRYDEX_JP,GRADED,10,,,41178,2026-06-29
CRD_9F8FFB7BF27D8094E176,SCRYDEX_JP,RAW,,2.6500,USD,4072,2026-06-29
CRD_9FA75D54C4294BA2BBBB,SCRYDEX_EN,RAW,,1.6600,USD,2539,2026-06-05
CRD_9FA75D54C4294BA2BBBB,SCRYDEX_JP,GRADED,10,,,48107,2026-06-29
CRD_9FA75D54C4294BA2BBBB,SCRYDEX_JP,GRADED,9,,,29562,2026-06-29
CRD_9FA75D54C4294BA2BBBB,SCRYDEX_JP,RAW,,0.5900,USD,907,2026-06-29
CRD_9FA8A518D9414469BEF9,SCRYDEX_EN,RAW,,0.8500,USD,1300,2026-06-05
CRD_9FAFB1939CF44F30ACE6,SCRYDEX_EN,RAW,,5.4900,USD,8396,2026-06-05
CRD_9FAFB1939CF44F30ACE6,SCRYDEX_JP,GRADED,10,,,67559,2026-06-29
CRD_9FAFB1939CF44F30ACE6,SCRYDEX_JP,GRADED,9,,,77346,2026-06-29
CRD_9FAFB1939CF44F30ACE6,SCRYDEX_JP,RAW,,3.4400,USD,5285,2026-06-29
CRD_9FDDA5BA3EEF4352A0ED,SCRYDEX_EN,RAW,,5.2300,USD,7999,2026-06-05
CRD_9FDDA5BA3EEF4352A0ED,SCRYDEX_JP,GRADED,10,,,47662,2026-06-29
CRD_9FDDA5BA3EEF4352A0ED,SCRYDEX_JP,RAW,,4.9200,USD,7559,2026-06-29
CRD_9FE76C9CE7304920BC39,SCRYDEX_EN,RAW,,12.4300,USD,19098,2026-06-29
CRD_9FE76C9CE7304920BC39,SCRYDEX_JP,GRADED,10,,,57833,2026-06-29
CRD_9FE76C9CE7304920BC39,SCRYDEX_JP,GRADED,9,,,22817,2026-06-29
CRD_9FE76C9CE7304920BC39,SCRYDEX_JP,RAW,,4.9500,USD,7606,2026-06-29
CRD_A015A394F46844D180E4,SCRYDEX_EN,RAW,,1.2600,USD,1927,2026-06-05
CRD_A015A394F46844D180E4,SCRYDEX_JP,GRADED,10,,,40747,2026-06-29
CRD_A015A394F46844D180E4,SCRYDEX_JP,GRADED,9,,,13828,2026-06-29
CRD_A015A394F46844D180E4,SCRYDEX_JP,RAW,,1.3900,USD,2136,2026-06-29
CRD_A01A880A185C48ADAAAF,SCRYDEX_EN,RAW,,6.5500,USD,10064,2026-06-29
CRD_A045FBD15C434CEA9670,SCRYDEX_EN,RAW,,5.9200,USD,9054,2026-06-05
CRD_A045FBD15C434CEA9670,SCRYDEX_JP,GRADED,10,,,99287,2026-06-29
CRD_A045FBD15C434CEA9670,SCRYDEX_JP,GRADED,9,,,47385,2026-06-29
CRD_A045FBD15C434CEA9670,SCRYDEX_JP,RAW,,3.5100,USD,5393,2026-06-29
CRD_A04FE8D9C75D4F5EAF0C,SCRYDEX_EN,RAW,,1.9500,USD,2982,2026-06-05
CRD_A04FE8D9C75D4F5EAF0C,SCRYDEX_JP,GRADED,10,,,45434,2026-06-29
CRD_A04FE8D9C75D4F5EAF0C,SCRYDEX_JP,GRADED,9,,,21434,2026-06-29
CRD_A04FE8D9C75D4F5EAF0C,SCRYDEX_JP,RAW,,0.7400,USD,1137,2026-06-29
CRD_A078581BD72D413189A8,SCRYDEX_EN,RAW,,5.6300,USD,8610,2026-06-05
CRD_A0A34021C9D745B4A3EF,SCRYDEX_EN,RAW,,1.2700,USD,1942,2026-06-05
CRD_A0A34021C9D745B4A3EF,SCRYDEX_JP,GRADED,10,,,73951,2026-06-29
CRD_A0A34021C9D745B4A3EF,SCRYDEX_JP,GRADED,9,,,15565,2026-06-29
CRD_A0A34021C9D745B4A3EF,SCRYDEX_JP,RAW,,1.6500,USD,2535,2026-06-29
CRD_A0B7FEC7EBCC30F32231005D7A76B620,SCRYDEX_JP,GRADED,10,,,618402,2026-06-29
CRD_A0B7FEC7EBCC30F32231005D7A76B620,SCRYDEX_JP,GRADED,9,,,300720,2026-06-29
CRD_A0B7FEC7EBCC30F32231005D7A76B620,SCRYDEX_JP,RAW,,134.6800,USD,206933,2026-06-29
CRD_A0D58142340C4202B5FD,SCRYDEX_EN,RAW,,5.8000,USD,8870,2026-06-05
CRD_A0D58142340C4202B5FD,SCRYDEX_JP,GRADED,10,,,98396,2026-06-29
CRD_A0D58142340C4202B5FD,SCRYDEX_JP,GRADED,9,,,16333,2026-06-29
CRD_A0D58142340C4202B5FD,SCRYDEX_JP,RAW,,12.9500,USD,19897,2026-06-29
CRD_A0F533475FB645238571,SCRYDEX_EN,RAW,,111.1400,USD,170764,2026-06-29
CRD_A0F533475FB645238571,SCRYDEX_JP,GRADED,10,,,379726,2026-06-29
CRD_A0F533475FB645238571,SCRYDEX_JP,GRADED,9,,,118140,2026-06-29
CRD_A0F533475FB645238571,SCRYDEX_JP,RAW,,54.9900,USD,84491,2026-06-29
CRD_A0F5DC7A82F213F8B17D,SCRYDEX_EN,RAW,,16.6600,USD,25598,2026-06-29
CRD_A0F5DC7A82F213F8B17D,SCRYDEX_JP,GRADED,10,,,72307,2026-06-29
CRD_A0F5DC7A82F213F8B17D,SCRYDEX_JP,GRADED,9,,,19390,2026-06-29
CRD_A0F5DC7A82F213F8B17D,SCRYDEX_JP,RAW,,6.5500,USD,10064,2026-06-29
CRD_A10639DEF1044108891B,SCRYDEX_EN,RAW,,90.6000,USD,139205,2026-06-29
CRD_A10639DEF1044108891B,SCRYDEX_JP,GRADED,10,,,1012110,2026-06-29
CRD_A10639DEF1044108891B,SCRYDEX_JP,GRADED,9,,,75288,2026-06-29
CRD_A10639DEF1044108891B,SCRYDEX_JP,RAW,,45.0000,USD,69142,2026-06-29
CRD_A12119533B1C4A21B910,SCRYDEX_EN,RAW,,2.6900,USD,4114,2026-06-05
CRD_A12119533B1C4A21B910,SCRYDEX_JP,GRADED,10,,,165617,2026-06-29
CRD_A12119533B1C4A21B910,SCRYDEX_JP,GRADED,9,,,29746,2026-06-29
CRD_A12119533B1C4A21B910,SCRYDEX_JP,RAW,,21.2900,USD,32712,2026-06-29
CRD_A126650873921A29A1AC79F0125D6C30,SCRYDEX_JP,GRADED,10,,,2272746,2026-06-29
CRD_A126650873921A29A1AC79F0125D6C30,SCRYDEX_JP,GRADED,9,,,793438,2026-06-29
CRD_A126650873921A29A1AC79F0125D6C30,SCRYDEX_JP,RAW,,299.9900,USD,460929,2026-06-29
CRD_A12C9EE7BBA246C489B7,SCRYDEX_EN,RAW,,18.4100,USD,28287,2026-06-29
CRD_A12C9EE7BBA246C489B7,SCRYDEX_JP,GRADED,10,,,84460,2026-06-29
CRD_A12C9EE7BBA246C489B7,SCRYDEX_JP,GRADED,9,,,37751,2026-06-29
CRD_A12C9EE7BBA246C489B7,SCRYDEX_JP,RAW,,3.9900,USD,6131,2026-06-29
CRD_A137B96810564A16B8DA,SCRYDEX_EN,RAW,,38.1600,USD,58632,2026-06-29
CRD_A137B96810564A16B8DA,SCRYDEX_JP,GRADED,10,,,119538,2026-06-29
CRD_A137B96810564A16B8DA,SCRYDEX_JP,GRADED,9,,,48414,2026-06-29
CRD_A137B96810564A16B8DA,SCRYDEX_JP,RAW,,21.0900,USD,32404,2026-06-29
CRD_A14B9AB5F1C8622F9CB1,SCRYDEX_JP,GRADED,10,,,38120,2026-06-29
CRD_A14B9AB5F1C8622F9CB1,SCRYDEX_JP,GRADED,9,,,18376,2026-06-29
CRD_A14B9AB5F1C8622F9CB1,SCRYDEX_JP,RAW,,0.4000,USD,615,2026-06-29
CRD_A180773A019F4C8BA2B4,SCRYDEX_EN,RAW,,1.9400,USD,2967,2026-06-05
CRD_A180773A019F4C8BA2B4,SCRYDEX_JP,GRADED,10,,,64747,2026-06-29
CRD_A180773A019F4C8BA2B4,SCRYDEX_JP,RAW,,0.6500,USD,999,2026-06-29
CRD_A19450B9771AF13689F1,SCRYDEX_JP,GRADED,10,,,51641,2026-06-29
CRD_A19450B9771AF13689F1,SCRYDEX_JP,GRADED,9,,,26105,2026-06-29
CRD_A19450B9771AF13689F1,SCRYDEX_JP,RAW,,0.4700,USD,722,2026-06-29
CRD_A19E4A91ACD440ECBEF2,SCRYDEX_EN,RAW,,11.6300,USD,17869,2026-06-29
CRD_A19E4A91ACD440ECBEF2,SCRYDEX_JP,RAW,,12.0000,USD,18438,2026-06-29
CRD_A1B443C34FF56366CC4F,SCRYDEX_EN,RAW,,17.4900,USD,26873,2026-06-29
CRD_A1B443C34FF56366CC4F,SCRYDEX_JP,GRADED,10,,,83369,2026-06-29
CRD_A1B443C34FF56366CC4F,SCRYDEX_JP,GRADED,9,,,32911,2026-06-29
CRD_A1B443C34FF56366CC4F,SCRYDEX_JP,RAW,,12.8100,USD,19682,2026-06-29
CRD_A1D8F84613574D488021,SCRYDEX_EN,RAW,,24.9600,USD,38351,2026-06-29
CRD_A1D8F84613574D488021,SCRYDEX_JP,GRADED,10,,,90837,2026-06-29
CRD_A1D8F84613574D488021,SCRYDEX_JP,RAW,,30.9900,USD,47616,2026-06-29
CRD_A1ECFBA4CD8A42679127,SCRYDEX_EN,RAW,,41.4800,USD,63733,2026-06-29
CRD_A1ECFBA4CD8A42679127,SCRYDEX_JP,GRADED,10,,,115405,2026-06-29
CRD_A1ECFBA4CD8A42679127,SCRYDEX_JP,GRADED,9,,,56604,2026-06-29
CRD_A1ECFBA4CD8A42679127,SCRYDEX_JP,RAW,,23.4300,USD,36000,2026-06-29
CRD_A1FF49B34D00462B8DF0,SCRYDEX_EN,RAW,,14.8400,USD,22801,2026-06-29
CRD_A1FF49B34D00462B8DF0,SCRYDEX_JP,GRADED,10,,,63226,2026-06-29
CRD_A1FF49B34D00462B8DF0,SCRYDEX_JP,GRADED,9,,,30007,2026-06-29
CRD_A1FF49B34D00462B8DF0,SCRYDEX_JP,RAW,,6.6300,USD,10187,2026-06-29
CRD_A20BEE66070640B39730,SCRYDEX_EN,RAW,,13.0100,USD,19990,2026-06-29
CRD_A20BEE66070640B39730,SCRYDEX_JP,GRADED,10,,,40640,2026-06-29
CRD_A20BEE66070640B39730,SCRYDEX_JP,RAW,,20.4800,USD,31467,2026-06-29
CRD_A20F94DEEB5245129C85,SCRYDEX_EN,RAW,,5.6500,USD,8641,2026-06-05
CRD_A20F94DEEB5245129C85,SCRYDEX_JP,GRADED,10,,,44420,2026-06-29
CRD_A20F94DEEB5245129C85,SCRYDEX_JP,GRADED,9,,,24968,2026-06-29
CRD_A20F94DEEB5245129C85,SCRYDEX_JP,RAW,,3.6800,USD,5654,2026-06-29
CRD_A23AE6A8E89D4058AA29,SCRYDEX_EN,RAW,,21.8700,USD,33447,2026-06-05
CRD_A23AE6A8E89D4058AA29,SCRYDEX_JP,GRADED,10,,,645322,2026-06-29
CRD_A23AE6A8E89D4058AA29,SCRYDEX_JP,GRADED,9,,,39948,2026-06-29
CRD_A23AE6A8E89D4058AA29,SCRYDEX_JP,RAW,,37.0000,USD,56850,2026-06-29
CRD_A25CB6E36FC71EBDA24B,SCRYDEX_JP,GRADED,10,,,5389204,2026-06-29
CRD_A25CB6E36FC71EBDA24B,SCRYDEX_JP,GRADED,9,,,2290170,2026-06-29
CRD_A25CB6E36FC71EBDA24B,SCRYDEX_JP,RAW,,3135000.0000,KRW,3135000,2026-06-29
CRD_A2652FD03BCB44E786AA,SCRYDEX_EN,RAW,,12.6300,USD,19406,2026-06-29
CRD_A2652FD03BCB44E786AA,SCRYDEX_JP,GRADED,10,,,73720,2026-06-29
CRD_A2652FD03BCB44E786AA,SCRYDEX_JP,GRADED,9,,,29777,2026-06-29
CRD_A2652FD03BCB44E786AA,SCRYDEX_JP,RAW,,10.9400,USD,16809,2026-06-29
CRD_A2686BFC7EE14D7788F6,SCRYDEX_EN,RAW,,14.7600,USD,22678,2026-06-28
CRD_A2686BFC7EE14D7788F6,SCRYDEX_JP,GRADED,10,,,76025,2026-06-29
CRD_A2686BFC7EE14D7788F6,SCRYDEX_JP,GRADED,9,,,22909,2026-06-29
CRD_A2686BFC7EE14D7788F6,SCRYDEX_JP,RAW,,2.2900,USD,3519,2026-06-29
CRD_A26B2D231CB94EECBAE3,SCRYDEX_EN,RAW,,2.8900,USD,4440,2026-06-29
CRD_A26B2D231CB94EECBAE3,SCRYDEX_JP,GRADED,10,,,61567,2026-06-29
CRD_A26B2D231CB94EECBAE3,SCRYDEX_JP,RAW,,3.5500,USD,5455,2026-06-29
CRD_A2809ACDAA524CC6B457,SCRYDEX_EN,RAW,,11.4300,USD,17562,2026-06-29
CRD_A2809ACDAA524CC6B457,SCRYDEX_JP,GRADED,10,,,97766,2026-06-29
CRD_A2809ACDAA524CC6B457,SCRYDEX_JP,GRADED,9,,,19974,2026-06-29
CRD_A2809ACDAA524CC6B457,SCRYDEX_JP,RAW,,41.3500,USD,63533,2026-06-29
CRD_A2846300EA0942BBBD3C,SCRYDEX_EN,RAW,,77.7900,USD,119523,2026-06-29
CRD_A2846300EA0942BBBD3C,SCRYDEX_JP,GRADED,10,,,903143,2026-06-29
CRD_A2846300EA0942BBBD3C,SCRYDEX_JP,GRADED,9,,,329836,2026-06-29
CRD_A2846300EA0942BBBD3C,SCRYDEX_JP,RAW,,15.0000,USD,23047,2026-06-29
CRD_A299CA442C2A41558B6E,SCRYDEX_EN,RAW,,3.5300,USD,5399,2026-06-05
CRD_A2A524FCE0E54F2C8C91,SCRYDEX_EN,RAW,,15.6800,USD,24203,2026-06-26
CRD_A2A524FCE0E54F2C8C91,SCRYDEX_JP,GRADED,10,,,80481,2026-06-29
CRD_A2A524FCE0E54F2C8C91,SCRYDEX_JP,GRADED,9,,,26735,2026-06-29
CRD_A2A524FCE0E54F2C8C91,SCRYDEX_JP,RAW,,13.3300,USD,20481,2026-06-29
CRD_A2BF0189A7944E14A265,SCRYDEX_EN,RAW,,14.9000,USD,22894,2026-06-29
