card_id,card_name,snkrdunk_apparel_id,usedMinPrice,usedListingCount,A1m_n,A1m_med,A1m_latest,A3m_n,A3m_med,A3m_latest,PSA10_1m_n,PSA10_1m_med,PSA10_3m_n,PSA10_3m_med,PSA9_1m_n,PSA9_1m_med,PSA9_3m_n,PSA9_3m_med,data_quality
CRD_D56048415DA2405E9DBC,피카츄 V,334017,6980,83,3,7733,7733,25,9000,7733,15,28096,46,31999,0,0,3,7000,A_1M_OK
CRD_E5592716F10843B68C39,다크라이(프리즘스타),396059,1500,14,1,5980,5980,4,6500,5980,1,32500,9,31750,0,0,1,3980,A_1M_OK
CRD_0F321114788E4CC0A5AB,플라이곤 EX,411759,14480,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C3E80F835D1B41C5B9F7,가이오가,411785,30000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_2E16148F22B445A2B1F9,솔가레오(프리즘스타),336650,2222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D7F264F5E2C34408ADC5,멜메탈 GX,407422,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_262F67E35B964E6B9C67,야도킹 ex,120834,1000,5,0,0,0,2,1347,1444,3,10000,11,9800,0,0,0,0,A_3M_FB
CRD_DFDF0BC26A204FDE9CDC,님피아 GX,91362,44000,13,0,0,0,1,37500,37500,3,137000,8,131500,1,40000,1,40000,A_3M_FB
CRD_7EBB72125E6E436B8589,피카츄,93081,5000,25,1,50000,50000,4,47222,50000,0,0,3,278000,1,32600,4,34700,A_1M_OK
CRD_10E17E66F341491EB014,조로아크 GX,390959,2222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C55004D65BC742D6A174,모래성이당 GX,403611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_CD533CB08B8E4E75BD7E,염뉴트 GX,335523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_79D926D3E72B4438C2AB,팀 플라즈마 보스 피카츄,91228,109000,5,0,0,0,0,0,0,0,0,5,400000,0,0,0,0,PSA_ONLY
CRD_57BF36837D354F8B8535,블래키 GX,91219,180000,22,0,0,0,0,0,0,5,258000,15,260000,2,94000,5,97000,PSA_ONLY
CRD_EC2A05A657CA48619633,칠색조 GX,335863,3500,4,1,3480,3480,0,0,0,0,0,0,0,0,0,0,0,A_1M_OK
CRD_BFE18CF6495A4D4DBB92,디안시(프리즘스타),334610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_75EF99D62A3D4947A330,루나아라 GX,335899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_911E14A963AE45CB944E,저승갓숭 ex,120835,1000,5,0,0,0,0,0,0,0,0,1,7400,0,0,0,0,PSA_ONLY
CRD_D0C1C5D1A0D94833B4EC,아고용 GX,338420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_AA4A41F8F67F4044A169,레쿠쟈 EX,411767,3000,80,2,75000,60000,5,80000,60000,2,279166,20,222500,3,85000,9,65800,A_1M_OK
CRD_95F74899B927469997D4,아세로라,91354,130000,23,0,0,0,0,0,0,11,1550000,22,1550000,1,300000,2,349500,PSA_ONLY
CRD_0099D36F822141DF8467,체렌,585229,5980,6,0,0,0,1,3333,3333,1,11000,8,12000,0,0,0,0,A_3M_FB
CRD_43A31E18194141E18BFC,피카츄 VMAX,91130,14000,70,0,0,0,11,46000,34000,20,74450,59,85000,0,0,4,30125,A_3M_FB
CRD_7C974FE36E964EB996DB,누리레느 GX,106175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_7F6CC76C333E432E9B6A,피카츄 V,727720,1500,68,3,3050,3280,12,3650,3280,4,19306,23,19280,0,0,2,5410,A_1M_OK
CRD_FD0EEE3A4AF547399878,후파,408743,5555,115,3,99900,98000,8,82500,98000,12,386000,32,348750,6,85200,16,74499,A_1M_OK
CRD_B54A04C4DD0844DE9B5E,히드런 VMAX,139529,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4D2AB79A057148E8BE39,엘레이드 EX,411737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C37F7B571BA54B66B848,보만다 EX,413442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_3A3F2713FE8C47F69F71,캥카 GX,407431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0C103A2D31494C7580E2,오리진 펄기아 VSTAR,96637,19990,2,1,2500,2500,0,0,0,0,0,0,0,0,0,0,0,A_1M_OK
CRD_E556E0ACF3B040059DC9,오리진 펄기아 VSTAR,139537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0FF5AA22F1EE4EE0BE22,루가루암 GX,335906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_74FA58390E8E48D397F0,조로아크 GX,105480,7500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_916F9928C49D4260B334,라이치,91248,13800,9,0,0,0,0,0,0,0,0,3,33000,0,0,0,0,PSA_ONLY
CRD_301C4EFCC282412B9BCC,뮤츠 GX,335886,4000,7,0,0,0,1,8000,8000,0,0,1,29800,0,0,0,0,A_3M_FB
CRD_12EFBAE37D35433DB103,명탐정 피카츄,135232,27000,270,27,38324,40333,78,37866,40333,31,71060,92,72745,8,30200,25,29800,A_1M_OK
CRD_F6D22923C4964376ADC7,피카츄,134393,1000,316,20,2044,1900,75,2202,1900,31,14201,92,14276,13,4750,54,4385,A_1M_OK
CRD_FFF8E815F394423595FC,라이츄 GX,105478,50000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_19B52BB682954C4DB699,루기아 V,100554,1000,56,3,2000,1800,15,1800,1800,9,12800,33,12750,0,0,4,3450,A_1M_OK
CRD_7DD7D9F40504433E96CA,지우의 피카츄,91258,29800,18,0,0,0,0,0,0,0,0,4,176000,0,0,1,70000,PSA_ONLY
CRD_0BDAE7D89E874FAF958A,레시라무 EX,91551,12000,7,0,0,0,0,0,0,1,370000,2,310000,0,0,1,50000,PSA_ONLY
CRD_62C3A4F356F74487824A,님피아 GX,335922,2300,9,0,0,0,0,0,0,0,0,2,23250,0,0,1,8800,PSA_ONLY
CRD_B99867335AE14F658107,코라이돈,111991,9800,45,0,0,0,2,8749,10000,8,20500,28,25500,0,0,0,0,A_3M_FB
CRD_B79D24DCE63448C89A53,피나,120842,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_9B43E03D5DF442759E58,염뉴트 GX,106125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_5D04471E96A84B7CB7F4,디아루가 GX,336652,4000,1,0,0,0,0,0,0,1,8800,2,8800,0,0,0,0,PSA_ONLY
CRD_1497BC4BBC0A034B7E00921E88FE436E,루이지 피카츄,91401,970000,10,0,0,0,0,0,0,8,985000,18,995000,1,590000,2,595000,PSA_ONLY
CRD_20E1890D79D254945C3E00F70560A986,스카루단 고꼬 피카츄,91218,755000,13,0,0,0,0,0,0,5,1890000,19,1880000,0,0,2,975000,PSA_ONLY
CRD_CF5D258E4C4326F86707666D9357D5A2,요코하마 피카츄 (WCS),93067,190000,8,0,0,0,0,0,0,1,310000,9,350000,0,0,1,170000,PSA_ONLY
CRD_549320962C484F599EC6,카푸나비나 GX,112750,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D9FDD63E25B848EAAE06,카푸꼬꼬꼭(프리즘스타),396031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_BC643F61B6A0A15DA4F179160FCF9B92,뭉크 피카츄,100090,480212,40,0,0,0,1,740000,740000,8,2322500,33,2350000,2,1275000,9,1100000,A_3M_FB
CRD_7341FC41F0D143948B61,잠만보 GX,403322,1400,61,1,2400,2400,7,2970,2400,10,15500,37,16849,0,0,10,3383,A_1M_OK
CRD_4B160DDD24C54ACA8B72,피카츄,411795,14800,9,0,0,0,0,0,0,1,205000,8,202499,1,50000,1,50000,PSA_ONLY
CRD_F44C2F2640AB4792CB65,포켓몬 카드 페스타 피카츄,91220,132000,20,0,0,0,1,200000,200000,6,515000,19,488000,1,220000,1,220000,A_3M_FB
CRD_F7B668AA293A48758034,깨비드릴조,411760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_E930F6192B8A47DA8248,카푸브루루 GX,106124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D90EA6EE600D4876BBB4,드니차,120825,1000,8,0,0,0,2,1000,1000,5,7700,9,7700,0,0,0,0,A_3M_FB
CRD_38C95B5BCA84434CADBB,나무킹 EX,411801,2980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_96FACEB498654D5F9837,이븐곰 GX,403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0902F4E6CC9047A98559,피카츄,332798,7000,180,12,12250,18000,58,11266,18000,30,35124,87,39000,14,8200,42,8975,A_1M_OK
CRD_0C248A94127B49FB8F15,라이츄 GX,390937,5000,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6800,PSA_ONLY
CRD_B3CB2A5036FD42688BA6,비크티니,585230,84980,57,5,100000,110000,28,102500,110000,26,236750,72,234101,2,83625,20,87489,A_1M_OK
CRD_72D59C5B494A40E7BB6B,페로코체 GX,335962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C117A9E19A5E433BA318,팔데아 우파,441213,1500,21,1,3000,3000,3,2400,3000,7,6700,30,6762,1,2600,2,2550,A_1M_OK
CRD_C13EA4410A084742AAA9,앤테이 GX,390919,3000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_906D53B007894C89866E,뮤츠 GX,93052,3800000,4,0,0,0,0,0,0,0,0,2,3625000,0,0,1,1780000,PSA_ONLY
CRD_E8F5B14A895540C6860E,제르네아스(프리즘스타),335614,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D9FD0C12886E494286DB,쉐이미 EX,404638,26800,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4B1E14482DF6442A8088,뮤츠 EX,413377,29800,6,0,0,0,0,0,0,0,0,5,60000,0,0,1,19800,PSA_ONLY
CRD_721C06FA7E914D659B80,크로뱃 V,141122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_CDF7188601734FA48B24,피카츄,298872,5010,68,3,10000,10000,14,12750,10000,10,41000,41,47800,0,0,7,12000,A_1M_OK
CRD_7EFD5641401A41AC9D8D,펄기아 GX,105384,35000,1,0,0,0,0,0,0,0,0,1,22000,0,0,0,0,PSA_ONLY
CRD_AE113DCC3BAE4D84AB6A,뮤츠 GX,91336,19800,26,0,0,0,3,54000,54000,0,0,8,197000,1,56000,4,39000,A_3M_FB
CRD_D9FA88BC123C41F9B448,라프라스 ex,659340,1100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_5C57E2D4DFC8419EAFAA,거북왕 EX,413429,11000,4,0,0,0,0,0,0,2,17000,3,15000,0,0,1,3823,PSA_ONLY
CRD_4FFBC5FEC7274C13BE41,쉐이미 EX,91413,185000,9,0,0,0,0,0,0,2,267500,7,220950,0,0,0,0,PSA_ONLY
CRD_1A2192604CAF4EA98918,뮤츠 EX,91635,30000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_E4EBDAAC420B49DFB73D,비크티니,586847,3000,35,3,3500,3500,5,3380,3500,14,13099,47,12000,1,3000,4,3000,A_1M_OK
CRD_E81BE663681D40F082FC,피카츄,104514,48000,131,7,75000,74000,34,71166,74000,28,118640,85,130396,1,59800,8,57000,A_1M_OK
CRD_94DDE31A7F814C7DA629,지우의 피카츄,91259,14000,28,0,0,0,0,0,0,1,170000,8,216750,2,66999,4,77499,PSA_ONLY
CRD_494E55E7C59E4B6DA4E3,야도란 EX,413446,6280,1,0,0,0,0,0,0,1,28000,9,26900,0,0,0,0,PSA_ONLY
CRD_F77DAEEA7C14482FBA51,철화구야 GX,335964,15800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_DBCFA7ECE36342E69356,리자몽 EX,182581,4200,70,3,43800,43800,9,40000,43800,4,151250,21,160000,3,46000,5,46000,A_1M_OK
CRD_133D1F0A2A76442793E4,페로코체 GX,335862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_56E74A6F8ED840E5855A,뮤츠 GX,134005,288000,15,0,0,0,0,0,0,4,515000,22,541000,2,266000,3,287000,PSA_ONLY
CRD_E977782F22B64633B5B6,데덴네 GX,396030,1500,12,1,1480,1480,2,1940,1480,1,19800,3,13900,0,0,0,0,A_1M_OK
CRD_34771CA932624EF8993A,독침붕 V,96640,5000,8,3,4500,4800,5,4100,4800,2,13074,14,11249,0,0,0,0,A_1M_OK
CRD_BA7E5BDFBF2443BBB5C7,가이오가 EX,91632,44444,4,0,0,0,0,0,0,1,399500,3,300000,0,0,2,67999,PSA_ONLY
CRD_9AA3BC6CA44A482D92F5,뮤츠 EX,410278,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_B3FA890225FF38CC4DBE123ABCCB9B93,판쵸 피카츄 (메가도쿄),91422,50000,69,0,0,0,0,0,0,11,464000,45,438500,8,217500,26,195750,PSA_ONLY
CRD_21AA8DB739564F3E9CA5,피카츄,403513,31000,11,0,0,0,0,0,0,0,0,4,100000,0,0,0,0,PSA_ONLY
CRD_1BD0376A3CA8485BB302,릴리에,91323,358000,63,0,0,0,0,0,0,12,2300000,30,2574000,5,600000,10,635000,PSA_ONLY
CRD_3AEB0958DF704E919E03,M야도란 EX,413447,9980,6,0,0,0,1,18000,18000,4,47250,15,40000,0,0,1,12000,A_3M_FB
CRD_7670562F15A640309F43,거북왕 EX,106321,9800,2,0,0,0,0,0,0,1,18000,3,18000,0,0,1,7800,PSA_ONLY
CRD_39C73BE28BA84C03307F1717CAA31C9E,루이지 피카츄 (296),91390,1350000,11,0,0,0,0,0,0,7,2720000,14,2720000,0,0,3,1250000,PSA_ONLY
CRD_F2CFA15607F1FDEA1BCF0CF34AD4E71C,판쵸 피카츄 (메가도쿄 2),91373,3500000,2,0,0,0,0,0,0,2,3240000,3,3180000,1,1200000,1,1200000,PSA_ONLY
CRD_1C7DCAE87E334BB2AA8B,히드런 V,139528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_010576BAD6694C708F4E,고디보미,120828,1000,7,0,0,0,0,0,0,1,7000,5,6933,0,0,0,0,PSA_ONLY
CRD_CA8791D1D7B746459F70,파오젠 ex,120843,1950,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_2F1F77D90BA84F3E8C7D,피카츄,334018,8600,93,6,13800,14933,28,16991,14933,21,41499,70,42625,4,13500,18,12000,A_1M_OK
CRD_144F4E4E8E2B4DBD8115,괴력몬 GX,106123,32000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0E12AB50D23D4953B0AF,꿈트렁,120830,1000,6,0,0,0,0,0,0,0,0,1,6666,0,0,0,0,PSA_ONLY
CRD_BD9788C17AE247EC9735,모크나이퍼 GX,389168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F40F80C9CA87094FB525D9D9A3C25C9E,마리오 피카츄,91385,1580000,16,0,0,0,0,0,0,6,4965000,12,4863888,0,0,0,0,PSA_ONLY
CRD_F7266F095112499DA31C,프테라 EX,413368,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_092D58F7609842FEA757,베라카스,117187,1000,2,0,0,0,0,0,0,4,6400,8,6625,0,0,0,0,PSA_ONLY
CRD_BE950F4C173D4903A25D,빙큐보,120824,1000,5,0,0,0,0,0,0,1,6633,2,6966,0,0,0,0,PSA_ONLY
CRD_6E9E05529FE044859508,미라이돈,111992,25000,117,0,0,0,2,22000,22000,9,32000,36,33154,1,18000,1,18000,A_3M_FB
CRD_170047638AA24C9D8581,솔가레오(프리즘스타),336650,2222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C52365D9FE2D440FAF36,피나,120839,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_7C055CB02C3D4C798554,흉내내기 피카츄,127035,25000,77,4,74249,69900,9,80000,69900,18,151083,52,155000,8,48395,29,46000,A_1M_OK
CRD_B9B998819A564DE3991A,마릴,120823,1980,25,3,2650,2300,12,1000,2300,3,9800,17,10000,1,2900,1,2900,A_1M_OK
CRD_F1F1BB3E1E7544FD801E,모야모의 찌리비,485638,1500,326,15,2750,2750,53,3300,2750,31,7300,91,7490,9,2949,27,2888,A_1M_OK
CRD_D7F007D1EFC04DE9A1AF,뮤츠 EX,413376,4000,9,1,5000,5000,1,5000,5000,0,0,4,54700,0,0,1,18800,A_1M_OK
CRD_F5378ABA3B3E4D73A064,명탐정 피카츄,407831,5780,52,2,22400,25000,5,20000,25000,6,59500,26,68450,1,15800,3,21000,A_1M_OK
CRD_884CDFFE6A873A39565CEB82B1769CBA,마리오 피카츄 (293),91399,780000,12,0,0,0,0,0,0,5,1448000,18,1490000,0,0,1,600000,PSA_ONLY
CRD_DD8827F892AE449986D4,파오젠 ex,117185,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_6601BE7A1DE143349FA6,히스이 포푸니크 V,139558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_B4DD248887AA402E79E6048CF14A6FA5,판쵸 피카츄 (레쿠쟈),91396,679800,20,0,0,0,0,0,0,11,2200000,24,2200000,0,0,1,1100000,PSA_ONLY
CRD_2C540CA835784066A98A,M메타그로스 EX,411747,4000,6,0,0,0,0,0,0,4,25400,6,28370,0,0,1,7800,PSA_ONLY
CRD_174D03650DD04FAB90ED,볼케니온(프리즘스타),334586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_2165621DAD614A36A40F,지우의 피카츄,91257,23800,12,0,0,0,0,0,0,1,153634,9,164000,0,0,2,43250,PSA_ONLY
CRD_B3BF8D31D9204782972A,펄기아 GX,338379,3000,1,0,0,0,0,0,0,0,0,1,8500,0,0,0,0,PSA_ONLY
CRD_DFD10196385043FBAE04,누리레느 GX,389181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_93B44E38ADC1449B84C7,냐오닉스 EX,413381,1300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0772C5CF7513F14CB993C2F4FEE4944E,판쵸 피카츄 (레쿠쟈 2),91397,790000,27,0,0,0,0,0,0,7,2540000,19,2520000,1,1100000,3,1100000,PSA_ONLY
CRD_77E23D6E57A144EB9BD7,지가르데 GX,404455,7000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_AFB2E1221F7B49C4B30F,M팬텀 EX,411732,22000,36,1,87899,87899,4,93500,87899,10,208750,39,189000,3,82000,7,69000,A_1M_OK
CRD_7F68718FF9574B39A05A,루나아라(프리즘스타),338328,3000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_B6DC45093C334784875A,맥실러,105385,11010,1,0,0,0,0,0,0,0,0,1,6980,1,3000,2,2250,PSA_ONLY
CRD_1EDE2D3DF6644957B409,기라티나(프리즘스타),338326,6000,1,1,11111,11111,1,11111,11111,0,0,3,35800,0,0,1,7300,A_1M_OK
CRD_C01B9679589B47678C03,피카츄,404453,5900,10,0,0,0,2,18500,19000,1,49999,2,49899,1,14444,1,14444,A_3M_FB
CRD_4CA4DA6436B34162B705,카푸느지느 GX,106121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_CCDCA7F8737A49DAA053,하우,91253,18000,5,0,0,0,0,0,0,0,0,1,25000,0,0,0,0,PSA_ONLY
CRD_6C71D38CA03A4D73A6F4,카푸브루루 GX,335520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_16CF32D4C1234DB68301,어흥염 GX,106174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_499466BB5F6A45A9BEAE,그루샤,120841,4600,31,2,5150,4800,3,4800,4800,6,18874,18,18695,0,0,5,4680,A_1M_OK
CRD_F7D0CB0E8461416296C4,드니꽁,120826,1500,5,0,0,0,2,1245,1490,6,7689,11,7300,0,0,0,0,A_3M_FB
CRD_DB67FF4AD9D943BF9366,라티오스(프리즘스타),334393,2000,11,0,0,0,0,0,0,1,27000,9,25000,0,0,1,8000,PSA_ONLY
CRD_E070D0BFD0812AE7FEE1,판초를 입은 이브이,91235,169800,4,0,0,0,0,0,0,1,470000,6,490000,0,0,3,149800,PSA_ONLY
CRD_6B89BCF215104ABCA86A,샤미드 EX,127033,4800,19,0,0,0,0,0,0,4,29900,21,29999,1,8000,2,6777,PSA_ONLY
CRD_4EF712E5DEDB420796AE,독침붕 V,139582,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4DFB7837ADC84D93A7EE,제크로무 GX,91217,640000,6,0,0,0,0,0,0,3,646000,14,564000,1,300000,2,260000,PSA_ONLY
CRD_A9C9A530BD584DDBB671,아마루르가 EX,411805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_9A350D2269353CD3471E3F4C99EB760D,카나자와 피카츄 2,91113,79999,28,0,0,0,3,98000,98000,15,190000,41,225000,5,85000,8,84500,A_3M_FB
CRD_00C3F08C0B7C41B1A2DA,히스이 포푸니크 V,139585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_88A52D327991404F8340,그루샤,120838,1000,33,0,0,0,0,0,0,9,13500,22,10475,3,2999,4,2999,PSA_ONLY
CRD_15F5F5A58D814B10953B,님피아 GX,91216,30000,28,0,0,0,1,35000,35000,4,77900,18,84500,0,0,2,23500,A_3M_FB
CRD_9F8E15C89ACC4214A5CF,히스이 포푸니크 V,96646,1500,4,0,0,0,2,2250,3000,1,10600,1,10600,0,0,0,0,A_3M_FB
CRD_A6337035E8634701BFAB,피카츄,107559,10000,37,3,36000,28500,7,33800,28500,2,81749,7,90750,5,19000,7,19000,A_1M_OK
CRD_330E7648167E59934C965289F6483878,요코하마 피카츄 (281),93068,139000,8,0,0,0,0,0,0,1,251666,5,255000,1,130000,3,130000,PSA_ONLY
CRD_1490247326A741529076,삐삐,93048,49000,138,0,0,0,4,67000,69000,24,79250,73,90058,2,51750,9,49800,A_3M_FB
CRD_E9ED1194D08E47B8B587,오리진 펄기아 VSTAR,91143,2300,10,2,2999,3000,5,2999,3000,3,10980,7,10480,0,0,0,0,A_1M_OK
CRD_62F7E63236364CB1A703,파오젠 ex,118634,5000,22,1,4350,4350,2,3675,4350,4,11100,18,9999,0,0,0,0,A_1M_OK
CRD_793053A5665347469533,M디안시 EX,411745,3280,7,0,0,0,0,0,0,1,12500,2,12150,1,3500,1,3500,PSA_ONLY
CRD_4595906EF9644EC481E6,메타몽(프리즘스타),396090,4980,4,0,0,0,1,4444,4444,1,34800,4,28499,0,0,0,0,A_3M_FB
CRD_156303A10AC3422083AA,사마자르 VSTAR,139555,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F478BDB80D9C462FA591,모크나이퍼 GX,106177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F80B857CFE91CDEB4402E3E93F29B2CB,코이킹 고꼬 피카츄,91395,1650000,12,0,0,0,0,0,0,4,1835000,16,1830000,1,850000,1,850000,PSA_ONLY
CRD_F2298D4559AB4FFC8AFF,가이오가,413363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_58CE2CBBA7CE487B8628,악식킹 GX,335914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1F42D34F4DCB4A0DA99D,루카리오 VSTAR,98403,331000,20,0,0,0,0,0,0,12,360000,33,340583,0,0,0,0,PSA_ONLY
CRD_6E7CD2D0B209451CA17C,파라꼬,120831,1000,6,0,0,0,0,0,0,0,0,6,6733,0,0,0,0,PSA_ONLY
CRD_BA41AC19AAAD4F04B756,비파리온 GX,389186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_E50466E481104F58984B,비파리온 GX,389216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4EC3A525E385456A88F0,레쿠쟈 EX,411766,9000,60,4,76400,69999,22,78500,69999,15,120500,40,138194,3,64000,7,52000,A_1M_OK
CRD_D4E8EA5B4ABC4CE4803E,M번치코 EX,411782,17800,4,0,0,0,0,0,0,2,49900,4,49800,2,15000,3,15000,PSA_ONLY
CRD_274ED0D22EC54F229DAE,포켓몬 브리더,91340,25400,21,0,0,0,1,25000,25000,0,0,4,54000,0,0,0,0,A_3M_FB
CRD_D94E04ECD5514CC887E1,수련,91324,49000,33,0,0,0,0,0,0,7,209980,18,232750,0,0,9,50999,PSA_ONLY
CRD_60F01E549A5F4ED5BCAB,피카츄,104784,2000,532,24,6084,4000,84,6233,4000,32,20432,93,22515,11,7000,40,6872,A_1M_OK
CRD_1F2BEBDD9D0144DC8275,피카츄,518774,2200,267,18,4049,4700,69,4054,4700,30,19269,90,19721,10,6270,38,5838,A_1M_OK
CRD_8D798C34EC514D40851D,피카츄,253253,9000,27,1,28358,28358,4,29079,28358,8,63998,19,67000,1,17000,4,18150,A_1M_OK
CRD_FBADA9A3BE9246A8BDC3,앤테이 GX,105482,28999,1,1,9800,9800,1,9800,9800,0,0,1,25500,0,0,0,0,A_1M_OK
CRD_6FC1CB0DAF0D475BAF64,독침붕 V,139515,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_22EF9B97621442EB9B4B,철화구야 GX,335920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_74339EE06F0E42DC99FE,지라치(프리즘스타),396073,2500,2,0,0,0,1,1500,1500,1,21500,1,21500,0,0,0,0,A_3M_FB
CRD_4007297FF83B46EF9175,디안시 EX,411744,3600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_6B2C86298A8A48B9A1C2,켄타로스 GX,388908,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C2A3EBDFC3B244DDA1F7,전툴라 ex,326012,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_26AE57743E2F41B084F2,차곡차곡 GX,112762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_608F4EEEECE54A96A007,바라철록,184142,1500,8,0,0,0,4,2000,2000,0,0,6,6999,0,0,0,0,A_3M_FB
